Time,Temperatura,Humitat,Pressió atmosfèrica,Precipitació
2024-08-01,28.75324074074074,68.50925925925925,1011.2962962962963,0.0
2024-08-02,28.57048611111111,60.732638888888886,1009.4201388888889,0.0
2024-08-03,27.381944444444443,56.923611111111114,1011.4895833333334,0.0
2024-08-04,27.93402777777778,65.45833333333333,1013.2256944444445,0.0
2024-08-05,27.90798611111111,70.375,1011.7743055555555,0.0
2024-08-06,28.14340277777778,69.79861111111111,1010.5486111111111,0.0
2024-08-07,28.103819444444444,68.04166666666667,1012.0590277777778,0.0
2024-08-08,28.068402777777777,65.53472222222223,1014.3368055555555,0.0
2024-08-09,28.66111111111111,60.263888888888886,1016.7013888888889,0.0
2024-08-10,28.945833333333333,55.295138888888886,1017.2048611111111,0.0
2024-08-11,27.47219512195122,70.14634146341463,1015.5073170731707,0.0
2024-08-12,27.62152777777778,75.67361111111111,1011.8159722222222,0.0
2024-08-13,27.780208333333334,72.16319444444444,1009.5590277777778,0.5
2024-08-14,26.046527777777776,64.92361111111111,1010.5347222222222,1.8
2024-08-15,25.372822299651567,62.857142857142854,1014.5156794425087,0.0
2024-08-16,26.189930555555556,64.29166666666667,1015.1597222222222,0.0
2024-08-17,27.60451388888889,64.11458333333333,1013.6388888888889,0.0
2024-08-18,25.785069444444446,73.15277777777777,1011.875,3.8
2024-08-19,25.399652777777778,71.17361111111111,1012.0972222222222,0.0
2024-08-20,26.328472222222224,65.98611111111111,1012.5381944444445,0.0
2024-08-21,26.997916666666665,64.90972222222223,1015.34375,0.0
2024-08-22,27.50451388888889,72.71180555555556,1013.1319444444445,0.0
2024-08-23,27.76215277777778,73.50694444444444,1013.65625,0.0
2024-08-24,27.355555555555554,74.63888888888889,1013.5729166666666,0.0
2024-08-25,26.776041666666668,65.86111111111111,1016.4166666666666,0.0
2024-08-26,26.550174216027873,63.47386759581882,1016.0696864111499,0.0
2024-08-27,27.125174825174827,70.0909090909091,1014.1328671328671,0.0
2024-08-28,26.76923076923077,72.74825174825175,1014.7482517482517,0.0
2024-08-29,26.231944444444444,73.52430555555556,1016.0243055555555,0.0
2024-08-30,25.947569444444444,70.65277777777777,1015.6701388888889,0.0
2024-08-31,26.644791666666666,72.28819444444444,1014.9513888888889,0.0
