Time,Temperatura,Humitat,Pressió atmosfèrica,Precipitació
2024-03-01,15.155392156862744,44.59313725490196,1010.093137254902,0.8
2024-03-02,14.00173611111111,59.677083333333336,1004.15625,0.0
2024-03-03,11.572569444444445,60.28819444444444,1000.0555555555555,10.9
2024-03-04,12.437282229965156,41.832752613240416,1011.6215277777778,0.0
2024-03-05,13.372222222222222,60.60069444444444,1018.96875,0.0
2024-03-06,12.657291666666667,68.72916666666667,1021.0381944444445,0.0
2024-03-07,12.71602787456446,74.54355400696865,1014.8125,0.0
2024-03-08,14.277430555555554,68.69444444444444,1004.8020833333334,1.8
2024-03-09,12.439930555555556,82.74305555555556,997.6215277777778,25.7
2024-03-10,12.083680555555555,65.26041666666667,997.9375,0.8
2024-03-11,13.497569444444444,60.3125,1009.8090277777778,0.0
2024-03-12,12.901041666666666,63.763888888888886,1020.4652777777778,0.0
2024-03-13,13.648958333333333,66.20138888888889,1018.1979166666666,0.0
2024-03-14,14.036805555555555,70.23611111111111,1017.0243055555555,0.0
2024-03-15,14.774305555555555,79.67013888888889,1019.0625,0.0
2024-03-16,15.796875,74.37152777777777,1023.5,0.0
2024-03-17,15.253124999999999,79.19097222222223,1020.8680555555555,0.0
2024-03-18,15.279442508710801,76.31010452961672,1017.7326388888889,0.0
2024-03-19,16.231250000000003,70.36111111111111,1016.6909722222222,0.0
2024-03-20,15.439930555555556,78.53125,1018.6319444444445,0.0
2024-03-21,15.398958333333333,78.35763888888889,1023.5625,0.0
2024-03-22,17.805555555555557,68.82291666666667,1019.6111111111111,0.0
2024-03-23,16.735069444444445,71.86805555555556,1018.15625,0.0
2024-03-24,14.680555555555555,75.96527777777777,1015.5,0.0
2024-03-25,13.23611111111111,79.875,1002.6284722222222,4.8
2024-03-26,13.892708333333333,75.89236111111111,990.4652777777778,17.3
2024-03-27,13.480902777777779,56.8125,994.7152777777778,0.0
2024-03-28,17.473958333333332,59.10069444444444,999.8298611111111,0.0
2024-03-29,16.68576388888889,78.95138888888889,999.1840277777778,0.0
2024-03-30,15.264583333333333,66.6875,997.1180555555555,3.0
2024-03-31,14.430627306273061,79.16974169741698,997.0217391304348,27.7
